adult,budget,genres,id,imdb_id,original_language,original_title,popularity,year,month,day,revenue,runtime,spoken_languages,status,title,video,vote_average,vote_count,is_comedy,is_action,is_horror,is_family,is_drama,is_thriller
FALSE,50,"[{'id': 10749, 'name': 'Romance'}, {'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",228326,tt2262227,en,The Book of Life,10.337994,2014,10,1,97.437106,95,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The Book of Life,False,7.3,778,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
FALSE,25,"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",77866,tt1524137,en,Contraband,10.595067,2012,1,12,63.1,109,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Contraband,False,6.1,777,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
FALSE,26,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",239571,tt1972779,en,The Best of Me,8.196975,2014,10,16,35.926213,117,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The Best of Me,False,7.2,777,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
FALSE,72,"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",25,tt0418763,en,Jarhead,9.997032,2005,11,4,96.889998,125,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'EspaĂ±ol'}, {'iso_639_1': 'ar', 'name': 'Ř§Ů„ŘąŘ±Ř¨ŮŠŘ©'}, {'iso_639_1': 'la', 'name': 'Latin'}]",Released,Jarhead,False,6.6,776,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
FALSE,50,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",9801,tt0317198,en,Bridget Jones: The Edge of Reason,7.78817,2004,11,10,40.20302,108,"[{'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'th', 'name': 'ŕ¸ ŕ¸˛ŕ¸©ŕ¸˛ŕą„ŕ¸—ŕ¸˘'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,Bridget Jones: The Edge of Reason,False,6.1,775,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,55,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",58224,tt1396218,en,Mr. Popper's Penguins,15.214342,2011,6,17,187.361754,94,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Mr. Popper's Penguins,False,5.7,775,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
FALSE,5,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}]",71,tt0249462,en,Billy Elliot,12.158424,2000,5,18,110,110,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Billy Elliot,False,7.4,774,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
FALSE,2,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 12, 'name': 'Adventure'}]",657,tt0057076,en,From Russia with Love,12.536729,1963,10,11,78.898765,115,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ru', 'name': 'PŃŃŃĐşĐ¸Đą'}, {'iso_639_1': 'tr', 'name': 'TĂĽrkĂ§e'}, {'iso_639_1': 'ro', 'name': 'RomĂ˘nÄ'}]",Released,From Russia with Love,False,6.9,773,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
FALSE,35,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",23437,tt1179056,en,A Nightmare on Elm Street,10.40191,2010,4,30,115.664037,95,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,A Nightmare on Elm Street,False,5.5,771,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
FALSE,64,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 14, 'name': 'Fantasy'}]",309809,tt1754656,en,The Little Prince,11.376954,2015,7,29,97.57125,92,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The Little Prince,False,7.6,771,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,13,"[{'id': 35, 'name': 'Comedy'}]",239563,tt2170593,en,St. Vincent,13.655752,2014,10,9,54.837234,102,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,St. Vincent,False,7.1,770,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,0.027,"[{'id': 35, 'name': 'Comedy'}]",2292,tt0109445,en,Clerks,10.513367,1994,9,13,3.15113,92,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Clerks,False,7.4,769,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",9820,tt0120783,en,The Parent Trap,7.768828,1998,7,28,0,127,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'pt', 'name': 'PortuguĂŞs'}]",Released,The Parent Trap,False,6.8,768,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
FALSE,38,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",622,tt0142688,en,The Ninth Gate,11.316349,1999,8,24,58.401898,133,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'FranĂ§ais'}, {'iso_639_1': 'la', 'name': 'Latin'}, {'iso_639_1': 'pl', 'name': 'Polski'}, {'iso_639_1': 'pt', 'name': 'PortuguĂŞs'}, {'iso_639_1': 'es', 'name': 'EspaĂ±ol'}]",Released,The Ninth Gate,False,6.3,768,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
FALSE,6.9,"[{'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",16859,tt0097814,ja,é­”ĺĄłă®ĺ®…ć€Ąäľż,12.220581,1989,7,29,18.172849,103,"[{'iso_639_1': 'ja', 'name': 'ć—Ąćś¬čŞž'}]",Released,Kiki's Delivery Service,False,7.6,768,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
FALSE,12,"[{'id': 35, 'name': 'Comedy'}]",9614,tt0116483,en,Happy Gilmore,9.592265,1996,2,16,41.205099,92,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Happy Gilmore,False,6.5,767,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,16,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 12, 'name': 'Adventure'}]",1541,tt0103074,en,Thelma & Louise,14.785388,1991,5,24,45.361,130,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Thelma & Louise,False,7.2,766,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
FALSE,35,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}, {'id': 36, 'name': 'History'}]",88794,tt1616195,en,J. Edgar,9.529382,2011,11,9,84.60603,137,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,J. Edgar,False,6,766,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
FALSE,12.305523,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",9355,tt0089530,en,Mad Max Beyond Thunderdome,12.689648,1985,6,29,36.230219,107,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Mad Max Beyond Thunderdome,False,5.9,765,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
FALSE,0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",382591,tt5078204,fr,Demain tout commence,17.181564,2016,12,7,1.44774,118,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'FranĂ§ais'}]",Released,Two Is a Family,False,7.6,765,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
FALSE,40,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",9889,tt0256380,en,Shallow Hal,12.520688,2001,11,1,141.06986,114,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Shallow Hal,False,5.7,764,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,40.6,"[{'id': 35, 'name': 'Comedy'}]",1621,tt0086465,en,Trading Places,14.285052,1983,6,7,90.4,116,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'pt', 'name': 'PortuguĂŞs'}]",Released,Trading Places,False,7.1,763,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,31,"[{'id': 18, 'name': 'Drama'}]",9475,tt0105323,en,Scent of a Woman,14.505987,1992,12,23,134.095253,157,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'hu', 'name': 'Magyar'}]",Released,Scent of a Woman,False,7.3,763,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
FALSE,12.5,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 10749, 'name': 'Romance'}]",319,tt0108399,en,True Romance,17.189328,1993,9,9,12.281551,120,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'it', 'name': 'Italiano'}]",Released,True Romance,False,7.5,762,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
FALSE,0.630019,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 14, 'name': 'Fantasy'}]",251516,tt3472226,en,Kung Fury,7.741143,2015,5,22,0,31,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'sv', 'name': 'svenska'}]",Released,Kung Fury,False,7.6,762,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
FALSE,3.6,"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]",765,tt0092991,en,Evil Dead II,13.520764,1987,3,13,5.923044,84,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Evil Dead II,False,7.5,760,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
FALSE,25,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",72113,tt1692486,en,Carnage,8.844835,2011,9,16,27.603069,80,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Carnage,False,7,760,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
FALSE,6,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",793,tt0090756,en,Blue Velvet,7.882247,1986,8,1,8.551228,120,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Blue Velvet,False,7.7,758,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
FALSE,35,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",768,tt0120681,en,From Hell,7.79014,2001,10,19,74.558115,122,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'hu', 'name': 'Magyar'}, {'iso_639_1': 'ru', 'name': 'PŃŃŃĐşĐ¸Đą'}]",Released,From Hell,False,6.6,758,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
FALSE,40,"[{'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",440,tt0758730,en,Aliens vs Predator: Requiem,10.793324,2007,12,25,41.797066,94,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Aliens vs Predator: Requiem,False,4.9,758,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
FALSE,20,"[{'id': 27, 'name': 'Horror'}, {'id': 80, 'name': 'Crime'}]",41439,tt1477076,en,Saw 3D,16.626655,2010,10,21,136.150434,90,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Saw: The Final Chapter,False,5.8,758,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
FALSE,30,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",9598,tt0112431,en,Babe,14.404764,1995,7,18,254.13491,89,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Babe,False,6,756,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
FALSE,2,"[{'id': 35, 'name': 'Comedy'}]",914,tt0032553,en,The Great Dictator,9.241748,1940,10,15,11,125,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'eo', 'name': 'Esperanto'}]",Released,The Great Dictator,False,8.1,756,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,32,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 878, 'name': 'Science Fiction'}]",9354,tt0097523,en,"Honey, I Shrunk the Kids",12.358786,1989,6,22,222.724172,93,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"Honey, I Shrunk the Kids",False,6.1,756,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
FALSE,55,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 37, 'name': 'Western'}]",8584,tt0184894,en,Shanghai Noon,10.308442,2000,5,26,56.932305,110,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'zh', 'name': 'ć™®é€ščŻť'}, {'iso_639_1': 'es', 'name': 'EspaĂ±ol'}]",Released,Shanghai Noon,False,6.2,756,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
FALSE,0.23,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",18533,tt1172570,en,Bronson,9.521043,2008,10,9,2.260712,92,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Bronson,False,6.9,756,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
FALSE,40,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}]",23047,tt0479997,en,Season of the Witch,13.471159,2011,1,7,88.1,95,"[{'iso_639_1': 'la', 'name': 'Latin'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,Season of the Witch,False,5.2,756,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
FALSE,24,"[{'id': 35, 'name': 'Comedy'}, {'id': 10752, 'name': 'War'}]",10313,tt1234548,en,The Men Who Stare at Goats,6.253084,2009,10,17,68.729358,93,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The Men Who Stare at Goats,False,5.9,755,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,11,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",22804,tt1233227,en,Saw VI,17.360894,2009,10,22,68.233629,90,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Saw VI,False,6,755,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
FALSE,15,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 878, 'name': 'Science Fiction'}]",42188,tt1334260,en,Never Let Me Go,8.278794,2010,9,15,9.455232,104,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Never Let Me Go,False,6.8,755,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
FALSE,46,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",68730,tt0490215,en,Silence,14.16938,2016,12,22,23.737523,161,"[{'iso_639_1': 'ja', 'name': 'ć—Ąćś¬čŞž'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,Silence,False,7,754,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
FALSE,10,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",10999,tt0088944,en,Commando,10.193652,1985,10,3,57.5,90,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Commando,False,6.4,753,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
FALSE,52,"[{'id': 35, 'name': 'Comedy'}]",49520,tt1488555,en,The Change-Up,6.906145,2011,8,5,75.450437,112,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The Change-Up,False,5.9,753,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,60,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 9648, 'name': 'Mystery'}]",8413,tt0119081,en,Event Horizon,11.335072,1997,8,15,26.673242,96,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'la', 'name': 'Latin'}]",Released,Event Horizon,False,6.4,752,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
FALSE,15,"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",64689,tt1764234,en,Killing Them Softly,6.777326,2012,9,20,37.930465,97,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Killing Them Softly,False,5.8,751,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
FALSE,24,"[{'id': 18, 'name': 'Drama'}]",393457,tt2671706,en,Fences,11.599716,2016,12,16,64.414761,139,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Fences,False,6.7,750,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
FALSE,40,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",4234,tt0134084,en,Scream 3,9.738371,2000,2,3,161.834276,116,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Scream 3,False,5.7,749,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
FALSE,16.8,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",229297,tt2870756,en,Magic in the Moonlight,6.626077,2014,7,25,51.029361,97,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Magic in the Moonlight,False,6.5,749,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
FALSE,9.5,"[{'id': 35, 'name': 'Comedy'}]",16614,tt1091722,en,Adventureland,6.77887,2009,4,3,17.164377000000002,107,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Adventureland,False,6.4,748,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,14.350531,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]",59678,tt1478964,en,Attack the Block,9.93263,2011,5,12,3.964682,88,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Attack the Block,False,6.3,748,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
FALSE,13,"[{'id': 35, 'name': 'Comedy'}]",107811,tt1711425,en,21 & Over,11.29356,2013,3,1,48.065672,93,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,21 & Over,False,5.7,748,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,30,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",341013,tt2406566,en,Atomic Blonde,14.455104,2017,7,26,90.007945,115,"[{'iso_639_1': 'sv', 'name': 'svenska'}, {'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'ru', 'name': 'PŃŃŃĐşĐ¸Đą'}]",Released,Atomic Blonde,False,6.1,748,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
FALSE,2.5408,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",872,tt0045152,en,Singin' in the Rain,11.064858,1952,4,10,7.2,103,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Singin' in the Rain,False,7.9,747,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,40,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10749, 'name': 'Romance'}, {'id': 10752, 'name': 'War'}]",9361,tt0104691,en,The Last of the Mohicans,15.228794,1992,9,25,75.505856,112,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'FranĂ§ais'}]",Released,The Last of the Mohicans,False,7.1,747,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
FALSE,40,"[{'id': 18, 'name': 'Drama'}]",3558,tt0172493,en,"Girl, Interrupted",8.285062,1999,12,21,0,127,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"Girl, Interrupted",False,7.6,747,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
FALSE,12.4,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",179144,tt2358891,it,La grande bellezza,8.176134,2013,5,21,8.371085,142,"[{'iso_639_1': 'it', 'name': 'Italiano'}, {'iso_639_1': 'ja', 'name': 'ć—Ąćś¬čŞž'}, {'iso_639_1': 'es', 'name': 'EspaĂ±ol'}, {'iso_639_1': 'zh', 'name': 'ć™®é€ščŻť'}]",Released,The Great Beauty,False,7.3,745,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
FALSE,56,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",62838,tt1598822,en,New Year's Eve,6.948818,2011,12,8,142.044638,118,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,New Year's Eve,False,5.7,744,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,35,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",169,tt0100403,en,Predator 2,11.736241,1990,11,20,57.120318,108,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Predator 2,False,6,743,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
FALSE,30,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}]",1262,tt0420223,en,Stranger Than Fiction,10.798092,2006,9,9,53.653224,113,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Stranger Than Fiction,False,7.1,743,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
FALSE,25,"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",11283,tt0396752,en,Nanny McPhee,9.806554,2005,10,21,122.489822,97,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Nanny McPhee,False,6.4,742,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
FALSE,5,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",1955,tt0080678,en,The Elephant Man,8.405672,1980,10,2,26.010864,124,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The Elephant Man,False,7.9,740,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
FALSE,0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",339527,tt1291570,en,Solace,12.642675,2015,9,3,22.586863,101,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Solace,False,6.2,740,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
FALSE,20,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",192,tt0091605,en,The Name of the Rose,11.469751,1986,9,24,77.2,130,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'la', 'name': 'Latin'}]",Released,The Name of the Rose,False,7.2,739,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
FALSE,20,"[{'id': 10402, 'name': 'Music'}, {'id': 35, 'name': 'Comedy'}]",8872,tt0105793,en,Wayne's World,10.180776,1992,2,14,121.697323,94,"[{'iso_639_1': 'cn', 'name': 'ĺążĺ·žčŻť / ĺ»Łĺ·žč©±'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,Wayne's World,False,6.5,738,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,50,"[{'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",2976,tt0427327,en,Hairspray,7.768045,2007,7,13,90.450008,117,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Hairspray,False,6.5,738,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
FALSE,19,"[{'id': 35, 'name': 'Comedy'}]",11247,tt0356470,en,A Cinderella Story,8.385361,2004,7,10,70.067909,95,"[{'iso_639_1': 'cs', 'name': 'ÄŚeskĂ˝'}, {'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,A Cinderella Story,False,6.1,737,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,9,"[{'id': 18, 'name': 'Drama'}]",376866,tt1619029,en,Jackie,8.362716,2016,12,2,13.960394,100,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'EspaĂ±ol'}]",Released,Jackie,False,6.5,737,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
FALSE,9,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",335796,tt4361050,en,Ouija: Origin of Evil,10.182974,2016,10,20,81.705746,99,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Ouija: Origin of Evil,False,5.8,735,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
FALSE,2.7,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",80,tt0381681,en,Before Sunset,7.048957,2004,2,10,15.992615,80,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'FranĂ§ais'}]",Released,Before Sunset,False,7.6,734,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
FALSE,24,"[{'id': 35, 'name': 'Comedy'}]",10358,tt1007028,en,Zack and Miri Make a Porno,6.449332,2008,9,18,42.105111,102,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Zack and Miri Make a Porno,False,6.1,734,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,3,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",41436,tt1536044,en,Paranormal Activity 2,7.388933,2010,10,20,177.512032,91,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Paranormal Activity 2,False,5.7,734,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
FALSE,0,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 10749, 'name': 'Romance'}]",140420,tt2388725,en,Paperman,7.198633,2012,11,2,0,7,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Paperman,False,8,734,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
